time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(),height_above_ground_at_drone_location(),ground_elevation_at_drone_location(),altitude_above_seaLevel(),speed(),distance(),satellites,gpslevel,voltage(v),max_altitude(),max_ascent(),max_speed(),max_distance(), xSpeed(), ySpeed(), zSpeed(), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(),altitude(),ascent(),flycStateRaw,flycState,message
872600,2019-04-25 12:47:55,43.5244039009032,40.0033165403004,35.3,,,373.7976196,8,168.739,15,5,14.977,374.0976196,35.6,15.36,502.305,-0.1,8,0,89, -24.4, 2,0,0,1024,1024,1024,1024,75.3,-13,41,3.758,3.742,3.745,3.732,0,0,0,,373.7976196,35.3,14,Waypoint,
872700,2019-04-25 12:47:55,43.5244038020883,40.0033266970729,35.3,,,373.7976196,8.3,167.922,15,5,14.999,374.0976196,35.6,15.36,502.305,-0.1,8.3,0,89, -24.1, 2.2,0,0,1024,1024,1024,1024,75.4,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.7976196,35.3,14,Waypoint,
872800,2019-04-25 12:47:56,43.5244036040215,40.0033372251072,35.3,,,373.7976196,8.6,167.074,15,5,14.999,374.0976196,35.6,15.36,502.305,-0.1,8.6,0,89, -23.9, 2.3,0,0,1024,1024,1024,1024,75.4,-12.9,41,3.762,3.748,3.752,3.737,0,0,0,,373.7976196,35.3,14,Waypoint,
872900,2019-04-25 12:47:56,43.5244034918898,40.0033480699618,35.2,,,373.6976196,8.8,166.201,15,5,14.999,374.0976196,35.6,15.36,502.305,-0.1,8.8,-0.1,89.1, -24.4, 2.2,0,0,1024,1024,1024,1024,75.4,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.6976196,35.2,14,Waypoint,
873000,2019-04-25 12:47:56,43.524403418239,40.0033593219947,35.3,,,373.7976196,8.8,165.295,15,5,14.999,374.0976196,35.6,15.36,502.305,-0.1,9.1,-0.1,89.1, -24.6, 2.1,0,0,1024,1024,1024,1024,75.4,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.7976196,35.3,14,Waypoint,
873100,2019-04-25 12:47:56,43.5244033170768,40.003370796331,35.3,,,373.7976196,9.3,164.372,15,5,14.999,374.0976196,35.6,15.36,502.305,-0.1,9.3,0,89.1, -24.6, 2.1,0,0,1024,1024,1024,1024,75.4,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.7976196,35.3,14,Waypoint,
873200,2019-04-25 12:47:56,43.5244032405392,40.0033826370143,35.2,,,373.6976196,9.6,163.418,15,5,14.999,374.0976196,35.6,15.36,502.305,0,9.6,0,89.1, -24.5, 2.1,0,0,1024,1024,1024,1024,75.4,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.6976196,35.2,14,Waypoint,
873300,2019-04-25 12:47:56,43.5244031493955,40.0033947378078,35.2,,,373.6976196,9.8,162.444,15,5,14.999,374.0976196,35.6,15.36,502.305,0,9.8,0,89.1, -24.4, 2.3,0,0,1024,1024,1024,1024,75.5,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.6976196,35.2,14,Waypoint,
873400,2019-04-25 12:47:56,43.5244030631605,40.0034072389743,35.2,,,373.6976196,10.1,161.438,15,5,14.999,374.0976196,35.6,15.36,502.305,0,10.1,-0.1,89.1, -24.5, 2.3,0,0,1024,1024,1024,1024,75.5,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.6976196,35.2,14,Waypoint,
873500,2019-04-25 12:47:56,43.524402973893,40.0034199596087,35.2,,,373.6976196,10.3,160.414,15,5,14.999,374.0976196,35.6,15.36,502.305,0,10.3,-0.1,89.1, -24.8, 2.3,0,0,1024,1024,1024,1024,75.5,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.6976196,35.2,14,Waypoint,
873600,2019-04-25 12:47:56,43.52440287405,40.0034329772149,35.1,,,373.5976196,10.5,159.366,15,5,14.999,374.0976196,35.6,15.36,502.305,0,10.5,-0.1,89.1, -24.9, 2.2,0,0,1024,1024,1024,1024,75.5,-13,41,3.762,3.748,3.752,3.737,0,0,0,,373.5976196,35.1,14,Waypoint,
873700,2019-04-25 12:47:57,43.5244028037359,40.0034462413208,35.1,,,373.5976196,10.7,158.298,15,5,14.994,374.0976196,35.6,15.36,502.305,0,10.7,0,89, -24.6, 2.3,0,0,1024,1024,1024,1024,75.5,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.5976196,35.1,14,Waypoint,
873800,2019-04-25 12:47:57,43.52440286413,40.0034598691272,35.1,,,373.5976196,11,157.2,15,5,14.994,374.0976196,35.6,15.36,502.305,0,11,-0.1,89.1, -24.4, 2.3,0,0,1024,1024,1024,1024,75.5,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.5976196,35.1,14,Waypoint,
873900,2019-04-25 12:47:57,43.5244028040357,40.0034736555328,35.1,,,373.5976196,11.1,156.09,15,5,14.994,374.0976196,35.6,15.36,502.305,0,11.1,0,89, -24.2, 2.3,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.5976196,35.1,14,Waypoint,
874000,2019-04-25 12:47:57,43.5244026165057,40.0034875733166,35.1,,,373.5976196,11.3,154.97,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,11.3,-0.1,89, -24.1, 2.3,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.5976196,35.1,14,Waypoint,
874100,2019-04-25 12:47:57,43.5244024965014,40.0035018100001,35.1,,,373.5976196,11.5,153.824,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,11.5,-0.1,89, -24.3, 2.1,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.5976196,35.1,14,Waypoint,
874200,2019-04-25 12:47:57,43.5244024085703,40.0035162646392,35.1,,,373.5976196,11.7,152.661,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,11.7,-0.2,89.1, -24.6, 2.1,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.5976196,35.1,14,Waypoint,
874300,2019-04-25 12:47:57,43.5244022832633,40.0035309137939,35.2,,,373.6976196,11.8,151.482,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,11.8,-0.2,89.1, -24.7, 2.1,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.6976196,35.2,14,Waypoint,
874400,2019-04-25 12:47:57,43.5244021785417,40.0035457393168,35.2,,,373.6976196,11.8,150.288,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,12,-0.2,89.1, -24.9, 2.3,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.6976196,35.2,14,Waypoint,
874500,2019-04-25 12:47:57,43.5244020747967,40.0035608381823,35.2,,,373.6976196,12.2,149.073,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,12.2,-0.2,88.9, -24.3, 2.6,0,0,1024,1024,1024,1024,75.6,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.6976196,35.2,14,Waypoint,
874600,2019-04-25 12:47:57,43.5244020483218,40.0035761506557,35.2,,,373.6976196,12.3,147.84,15,5,14.994,374.0976196,35.6,15.36,502.305,-0.1,12.3,-0.1,89, -22.1, 3.1,0,0,1024,1024,1024,1024,75.7,-13,41,3.764,3.748,3.748,3.734,0,0,0,,373.6976196,35.2,14,Waypoint,
874700,2019-04-25 12:47:57,43.5244019437844,40.0035915962086,35.2,,,373.6976196,12.5,146.597,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.5,-0.2,89, -19.6, 3.5,0,0,1024,1024,1024,1024,75.7,-13,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
874800,2019-04-25 12:47:58,43.5244018276094,40.0036072351429,35.2,,,373.6976196,12.6,145.338,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.6,-0.2,89.2, -17.5, 3.4,0,0,1024,1024,1024,1024,75.7,-13,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
874900,2019-04-25 12:47:58,43.5244016976722,40.0036229143413,35.2,,,373.6976196,12.6,144.077,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.6,-0.2,89.2, -15.8, 3.2,0,0,1024,1024,1024,1024,75.7,-12.9,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
875000,2019-04-25 12:47:58,43.5244014158632,40.0036386016681,35.2,,,373.6976196,12.7,142.815,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.7,-0.2,89.3, -14.3, 3.1,0,0,1024,1024,1024,1024,75.7,-12.9,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
875100,2019-04-25 12:47:58,43.5244012617556,40.0036543415463,35.2,,,373.6976196,12.7,141.549,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.7,-0.2,89.4, -13.2, 2.5,0,0,1024,1024,1024,1024,75.7,-12.9,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
875200,2019-04-25 12:47:58,43.5244012174966,40.0036701402138,35.2,,,373.6976196,12.7,140.277,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.7,-0.2,89.3, -12.3, 2.4,0,0,1024,1024,1024,1024,75.7,-13,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
875300,2019-04-25 12:47:58,43.524401081717,40.0036858555176,35.2,,,373.6976196,12.6,139.013,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.6,-0.1,89.3, -11.2, 2.4,0,0,1024,1024,1024,1024,75.7,-13,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
875400,2019-04-25 12:47:58,43.5244009312587,40.0037015746021,35.2,,,373.6976196,12.6,137.749,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.6,-0.1,89.3, -10.4, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.76,3.742,3.741,3.726,0,0,0,,373.6976196,35.2,14,Waypoint,
875500,2019-04-25 12:47:58,43.5244008071553,40.0037172178841,35.1,,,373.5976196,12.6,136.49,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.6,-0.1,89.3, -9.8, 2.7,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.76,3.742,3.741,3.726,0,0,0,,373.5976196,35.1,14,Waypoint,
875600,2019-04-25 12:47:58,43.5244006564314,40.0037330071,35.1,,,373.5976196,12.5,135.22,15,5,14.969,374.0976196,35.6,15.36,502.305,-0.1,12.5,-0.1,89.3, -9.3, 2.3,0,0,1024,1024,1024,1024,75.8,-13,41,3.76,3.742,3.741,3.726,0,0,0,,373.5976196,35.1,14,Waypoint,
875700,2019-04-25 12:47:59,43.5244005184203,40.0037485579445,35.1,,,373.5976196,12.5,133.969,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.5,-0.1,89.2, -8.9, 1.9,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
875800,2019-04-25 12:47:59,43.5244003175308,40.0037640900748,35.1,,,373.5976196,12.4,132.72,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.4,-0.2,89.2, -9.4, 1.3,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
875900,2019-04-25 12:47:59,43.5244001647638,40.003779481375,35.1,,,373.5976196,12.3,131.482,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.3,-0.2,89.1, -9.9, 1.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
876000,2019-04-25 12:47:59,43.5244001201193,40.003794834018,35.1,,,373.5976196,12.3,130.247,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.3,-0.1,89.2, -10.2, 1.6,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
876100,2019-04-25 12:47:59,43.5243999916899,40.0038100743749,35.1,,,373.5976196,12.2,129.021,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.2,-0.1,89.3, -10.4, 1.9,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
876200,2019-04-25 12:47:59,43.5243998465257,40.0038254253165,35.1,,,373.5976196,12.2,127.787,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.2,-0.1,89.2, -10.6, 2.3,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
876300,2019-04-25 12:47:59,43.5243997213301,40.0038405826878,35.1,,,373.5976196,12.2,126.568,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.2,-0.1,89.2, -10.7, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.5976196,35.1,14,Waypoint,
876400,2019-04-25 12:47:59,43.5243995493269,40.0038557184147,35.2,,,373.6976196,12.1,125.351,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.1,-0.2,89.2, -10.9, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.6976196,35.2,14,Waypoint,
876500,2019-04-25 12:47:59,43.5243994098809,40.0038708077339,35.2,,,373.6976196,12.1,124.138,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.1,-0.1,89.2, -11, 1.8,0,0,1024,1024,1024,1024,75.8,-13,41,3.77,3.754,3.756,3.748,0,0,0,,373.6976196,35.2,14,Waypoint,
876600,2019-04-25 12:47:59,43.5243993574537,40.0038857822152,35.2,,,373.6976196,12.1,122.933,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.1,-0.1,89.1, -11.1, 2,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.6976196,35.2,14,Waypoint,
876700,2019-04-25 12:48:00,43.5243992352778,40.0039008216296,35.2,,,373.6976196,12.1,121.724,15,5,15.028,374.0976196,35.6,15.36,502.305,-0.1,12.1,-0.1,89.2, -11, 2.3,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.77,3.754,3.756,3.748,0,0,0,,373.6976196,35.2,14,Waypoint,
876800,2019-04-25 12:48:00,43.5243990644397,40.0039158488512,35.2,,,373.6976196,12.1,120.517,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12.1,-0.1,89.1, -11, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
876900,2019-04-25 12:48:00,43.5243989475965,40.0039308489466,35.2,,,373.6976196,12,119.311,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.3, 2.1,0,0,1024,1024,1024,1024,75.8,-13,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877000,2019-04-25 12:48:00,43.5243989203335,40.0039458175679,35.2,,,373.6976196,12,118.107,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.2,89.1, -11.7, 1.9,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877100,2019-04-25 12:48:00,43.5243988103221,40.0039607810852,35.2,,,373.6976196,12,116.904,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.2,89, -11.8, 1.9,0,0,1024,1024,1024,1024,75.8,-13,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877200,2019-04-25 12:48:00,43.5243985818141,40.0039755670056,35.2,,,373.6976196,12,115.716,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.9, 2,0,0,1024,1024,1024,1024,75.8,-13,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877300,2019-04-25 12:48:00,43.524398464898,40.0039905079335,35.2,,,373.6976196,12,114.515,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.8, 2,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877400,2019-04-25 12:48:00,43.5243984089457,40.0040054447026,35.2,,,373.6976196,12,113.314,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.5, 2.2,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877500,2019-04-25 12:48:00,43.5243982991699,40.0040203926247,35.2,,,373.6976196,12,112.113,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.2, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877600,2019-04-25 12:48:00,43.5243982192698,40.004035223157,35.3,,,373.7976196,12,110.921,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.2, 2.1,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.7976196,35.3,14,Waypoint,
877700,2019-04-25 12:48:00,43.5243981031633,40.0040501526483,35.2,,,373.6976196,12,109.722,15,5,15.048,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.4, 2.1,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.777,3.76,3.762,3.749,0,0,0,,373.6976196,35.2,14,Waypoint,
877800,2019-04-25 12:48:01,43.5243980041084,40.0040649571885,35.2,,,373.6976196,12,108.532,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.4, 2,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
877900,2019-04-25 12:48:01,43.5243978908888,40.0040798472663,35.2,,,373.6976196,12,107.336,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.4, 2,0,0,1024,1024,1024,1024,75.8,-13,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878000,2019-04-25 12:48:01,43.5243976713714,40.0040946570994,35.2,,,373.6976196,12,106.147,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,0,89.1, -11.6, 1.9,0,0,1024,1024,1024,1024,75.8,-13,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878100,2019-04-25 12:48:01,43.5243975455162,40.0041095189167,35.2,,,373.6976196,12,104.953,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,0,89.1, -11.5, 1.6,0,0,1024,1024,1024,1024,75.8,-13,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878200,2019-04-25 12:48:01,43.5243974920953,40.0041244157053,35.2,,,373.6976196,12,103.756,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,0,89.1, -11.2, 1.8,0,0,1024,1024,1024,1024,75.8,-13,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878300,2019-04-25 12:48:01,43.5243973867012,40.0041392872578,35.2,,,373.6976196,12,102.562,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -11.2, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878400,2019-04-25 12:48:01,43.5243971955519,40.0041541018167,35.2,,,373.6976196,12,101.373,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -11.3, 2.4,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878500,2019-04-25 12:48:01,43.5243970795996,40.004168965997,35.2,,,373.6976196,12,100.18,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.4, 2.2,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878600,2019-04-25 12:48:01,43.5243970152392,40.0041839261118,35.2,,,373.6976196,12,98.978,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.5, 2.5,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878700,2019-04-25 12:48:02,43.5243969157989,40.0041987878346,35.2,,,373.6976196,12,97.7848,15,5,15.066,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.6, 2.5,0,0,1024,1024,1024,1024,75.8,-12.9,41,3.778,3.765,3.767,3.756,0,0,0,,373.6976196,35.2,14,Waypoint,
878800,2019-04-25 12:48:02,43.5243968534345,40.0042135838682,35.2,,,373.6976196,12,96.5967,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -11.3, 2.6,0,0,1024,1024,1024,1024,75.8,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
878900,2019-04-25 12:48:02,43.5243967624965,40.0042284531524,35.2,,,373.6976196,12,95.4031,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -11.2, 2.3,0,0,1024,1024,1024,1024,75.8,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879000,2019-04-25 12:48:02,43.5243966746381,40.0042433028716,35.2,,,373.6976196,12,94.2112,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89, -10.9, 2.4,0,0,1024,1024,1024,1024,75.8,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879100,2019-04-25 12:48:02,43.524396584621,40.0042581696983,35.2,,,373.6976196,12,93.018,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,0,89, -10.6, 2.6,0,0,1024,1024,1024,1024,75.8,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879200,2019-04-25 12:48:02,43.5243964613443,40.0042728520283,35.2,,,373.6976196,12,91.8402,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,0,89, -10.5, 2.7,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879300,2019-04-25 12:48:02,43.5243963547338,40.0042876868138,35.2,,,373.6976196,12,90.6501,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,0,89.1, -10.6, 2.5,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879400,2019-04-25 12:48:02,43.5243962270453,40.0043026473066,35.2,,,373.6976196,12,89.4503,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,0,89.2, -10.6, 2.5,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879500,2019-04-25 12:48:02,43.5243961163785,40.0043174930561,35.2,,,373.6976196,12,88.2597,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -10.4, 2.5,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879600,2019-04-25 12:48:02,43.5243960157903,40.0043323421137,35.1,,,373.5976196,12,87.0689,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -10.5, 2.5,0,0,1024,1024,1024,1024,75.9,-12.9,41,3.775,3.761,3.765,3.754,0,0,0,,373.5976196,35.1,14,Waypoint,
879700,2019-04-25 12:48:02,43.5243959014656,40.0043471885248,35.2,,,373.6976196,12,85.8787,15,5,15.055,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -10.6, 2.4,0,0,1024,1024,1024,1024,75.9,-12.9,41,3.775,3.761,3.765,3.754,0,0,0,,373.6976196,35.2,14,Waypoint,
879800,2019-04-25 12:48:03,43.5243958117869,40.004361911686,35.1,,,373.5976196,12,84.6982,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -10.7, 2.3,0,0,1024,1024,1024,1024,75.9,-12.9,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
879900,2019-04-25 12:48:03,43.5243956954791,40.0043767542219,35.1,,,373.5976196,12,83.5087,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -10.6, 2.2,0,0,1024,1024,1024,1024,75.9,-12.9,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
880000,2019-04-25 12:48:03,43.5243956066527,40.0043916393849,35.1,,,373.5976196,12,82.3157,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.2, -10.5, 2.2,0,0,1024,1024,1024,1024,75.9,-12.9,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
880100,2019-04-25 12:48:03,43.5243954867169,40.0044064771004,35.1,,,373.5976196,12,81.127,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,12,-0.1,89.1, -10.6, 1.8,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
880200,2019-04-25 12:48:03,43.5243953983446,40.0044213237005,35.1,,,373.5976196,11.9,79.9375,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,11.9,-0.1,89.2, -10.5, 1.9,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
880300,2019-04-25 12:48:03,43.5243952787343,40.0044361372198,35.1,,,373.5976196,11.9,78.7513,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,11.9,-0.1,89.2, -10.5, 2.1,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
880400,2019-04-25 12:48:03,43.5243950533917,40.0044509565991,35.1,,,373.5976196,11.9,77.5661,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,11.9,-0.1,89.2, -10.8, 2,0,0,1024,1024,1024,1024,75.9,-13,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
880500,2019-04-25 12:48:03,43.5243949073708,40.004465754145,35.1,,,373.5976196,11.9,76.382,15,5,15.054,374.0976196,35.6,15.36,502.305,-0.1,11.9,-0.1,89.1, -10.9, 1.9,0,0,1024,1024,1024,1024,75.9,-12.9,41,3.775,3.762,3.765,3.752,0,0,0,,373.5976196,35.1,14,Waypoint,
